year,month,theme,event_count,avg_tone,avg_mentions,positive_pct,negative_pct
2024,6,SUSTAINABLE_BUILDINGS_UAE,49,1.26,75.43,57.14,20.41
2024,6,UAE_CRYPTO_REGULATION,45,1.23,76.8,53.33,15.56
2024,6,UAE_ECONOMY_GROWTH,28,0.53,68.14,35.71,28.57
2024,6,UAE_FINTECH,50,0.74,73.22,48.0,22.0
2024,6,UAE_MORTGAGE_MARKET,39,0.72,74.0,46.15,23.08
2024,6,UAE_PROPERTY_INVESTMENT,36,0.51,74.83,47.22,25.0
2024,6,UAE_REAL_ESTATE_MARKET,48,-0.05,76.33,41.67,29.17
2024,7,AFFORDABLE_HOUSING_UAE,32,1.37,81.81,53.12,15.62
2024,7,ARAMCO_UAE_OIL,38,1.52,82.58,52.63,10.53
2024,7,DLD_TRANSACTIONS,34,0.8,58.44,38.24,23.53
2024,7,DUBAI_INFRASTRUCTURE,47,1.64,71.68,61.7,14.89
2024,7,DUBAI_LUXURY_REAL_ESTATE,51,1.09,68.43,54.9,19.61
2024,7,DUBAI_PROPERTY_PRICES,56,1.17,74.34,53.57,19.64
2024,7,DUBAI_RENTAL_MARKET,36,1.6,69.92,55.56,13.89
2024,7,DUBAI_TOURISM,45,1.28,77.53,64.44,15.56
2024,7,EXPO2020_DUBAI,43,0.8,87.65,53.49,20.93
2024,7,GOLDEN_VISA_UAE,51,1.64,78.75,60.78,15.69
2024,7,OFFPLAN_SALES_UAE,35,0.03,80.83,37.14,25.71
2024,7,PROPTECH_UAE,38,0.63,70.11,57.89,18.42
2024,7,REITS_UAE,35,1.28,86.86,54.29,11.43
2024,7,SUSTAINABLE_BUILDINGS_UAE,49,-0.05,79.53,34.69,32.65
2024,7,UAE_CRYPTO_REGULATION,39,1.32,87.87,58.97,23.08
2024,7,UAE_ECONOMY_GROWTH,50,-0.18,76.64,30.0,28.0
2024,7,UAE_FINTECH,48,0.99,70.9,43.75,20.83
2024,7,UAE_MORTGAGE_MARKET,51,0.44,76.18,43.14,27.45
2024,7,UAE_PROPERTY_INVESTMENT,42,0.78,81.93,50.0,28.57
2024,7,UAE_REAL_ESTATE_MARKET,31,1.46,77.23,54.84,12.9
2024,8,AFFORDABLE_HOUSING_UAE,38,0.12,69.39,50.0,28.95
2024,8,ARAMCO_UAE_OIL,40,1.06,55.62,52.5,20.0
2024,8,DLD_TRANSACTIONS,34,1.35,76.26,52.94,11.76
2024,8,DUBAI_INFRASTRUCTURE,60,1.01,75.22,51.67,21.67
2024,8,DUBAI_LUXURY_REAL_ESTATE,35,1.74,86.31,62.86,11.43
2024,8,DUBAI_PROPERTY_PRICES,42,1.01,75.05,57.14,14.29
2024,8,DUBAI_RENTAL_MARKET,43,0.93,73.56,53.49,20.93
2024,8,DUBAI_TOURISM,44,0.53,67.77,52.27,22.73
2024,8,EXPO2020_DUBAI,45,0.36,82.18,40.0,22.22
2024,8,GOLDEN_VISA_UAE,44,0.87,75.48,52.27,20.45
2024,8,OFFPLAN_SALES_UAE,38,0.98,70.34,52.63,15.79
2024,8,PROPTECH_UAE,37,0.68,76.78,54.05,21.62
2024,8,REITS_UAE,39,1.68,65.54,46.15,15.38
2024,8,SUSTAINABLE_BUILDINGS_UAE,45,0.42,77.16,48.89,26.67
2024,8,UAE_CRYPTO_REGULATION,36,0.76,83.14,50.0,22.22
2024,8,UAE_ECONOMY_GROWTH,40,0.39,79.75,45.0,30.0
2024,8,UAE_FINTECH,38,0.69,77.89,44.74,15.79
2024,8,UAE_MORTGAGE_MARKET,46,1.32,75.15,56.52,17.39
2024,8,UAE_PROPERTY_INVESTMENT,50,0.2,73.1,48.0,26.0
2024,8,UAE_REAL_ESTATE_MARKET,45,1.2,73.13,60.0,22.22
2024,9,AFFORDABLE_HOUSING_UAE,39,1.3,66.15,51.28,20.51
2024,9,ARAMCO_UAE_OIL,45,1.33,78.6,51.11,15.56
2024,9,DLD_TRANSACTIONS,38,1.86,79.92,63.16,13.16
2024,9,DUBAI_INFRASTRUCTURE,48,2.0,71.54,58.33,6.25
2024,9,DUBAI_LUXURY_REAL_ESTATE,44,0.69,74.95,45.45,18.18
2024,9,DUBAI_PROPERTY_PRICES,49,0.82,76.61,55.1,22.45
2024,9,DUBAI_RENTAL_MARKET,41,1.07,70.24,58.54,24.39
2024,9,DUBAI_TOURISM,33,1.22,81.58,66.67,24.24
2024,9,EXPO2020_DUBAI,43,1.22,83.47,62.79,18.6
2024,9,GOLDEN_VISA_UAE,38,0.61,70.29,36.84,21.05
2024,9,OFFPLAN_SALES_UAE,45,1.11,78.24,51.11,11.11
2024,9,PROPTECH_UAE,43,0.28,78.07,41.86,30.23
2024,9,REITS_UAE,46,1.09,81.87,47.83,13.04
2024,9,SUSTAINABLE_BUILDINGS_UAE,40,0.14,74.18,30.0,27.5
2024,9,UAE_CRYPTO_REGULATION,32,0.34,74.53,46.88,25.0
2024,9,UAE_ECONOMY_GROWTH,37,1.09,77.41,54.05,18.92
2024,9,UAE_FINTECH,39,0.41,62.79,46.15,28.21
2024,9,UAE_MORTGAGE_MARKET,46,1.19,83.07,52.17,15.22
2024,9,UAE_PROPERTY_INVESTMENT,49,0.94,69.67,51.02,18.37
2024,9,UAE_REAL_ESTATE_MARKET,49,1.01,82.59,53.06,24.49
2024,10,AFFORDABLE_HOUSING_UAE,40,-0.46,81.38,27.5,35.0
2024,10,ARAMCO_UAE_OIL,31,1.08,64.45,48.39,22.58
2024,10,DLD_TRANSACTIONS,34,1.17,73.35,61.76,17.65
2024,10,DUBAI_INFRASTRUCTURE,37,-0.02,68.81,35.14,24.32
2024,10,DUBAI_LUXURY_REAL_ESTATE,31,1.31,59.94,45.16,9.68
2024,10,DUBAI_PROPERTY_PRICES,40,2.15,76.05,70.0,7.5
2024,10,DUBAI_RENTAL_MARKET,49,0.55,89.47,46.94,18.37
2024,10,DUBAI_TOURISM,40,0.9,75.58,55.0,20.0
2024,10,EXPO2020_DUBAI,39,0.96,76.56,38.46,15.38
2024,10,GOLDEN_VISA_UAE,43,0.34,72.63,39.53,20.93
2024,10,OFFPLAN_SALES_UAE,48,0.72,64.83,50.0,27.08
2024,10,PROPTECH_UAE,40,1.31,76.53,57.5,22.5
2024,10,REITS_UAE,45,0.32,74.02,37.78,24.44
2024,10,SUSTAINABLE_BUILDINGS_UAE,44,1.12,77.77,59.09,15.91
2024,10,UAE_CRYPTO_REGULATION,41,0.72,73.76,51.22,14.63
2024,10,UAE_ECONOMY_GROWTH,56,1.31,80.18,55.36,14.29
2024,10,UAE_FINTECH,37,-0.36,75.92,40.54,37.84
2024,10,UAE_MORTGAGE_MARKET,41,0.67,69.49,51.22,19.51
2024,10,UAE_PROPERTY_INVESTMENT,56,1.54,73.77,55.36,14.29
2024,10,UAE_REAL_ESTATE_MARKET,46,0.51,74.13,45.65,26.09
2024,11,AFFORDABLE_HOUSING_UAE,49,1.06,72.35,48.98,14.29
2024,11,ARAMCO_UAE_OIL,40,0.79,68.58,47.5,20.0
2024,11,DLD_TRANSACTIONS,45,1.3,75.2,55.56,20.0
2024,11,DUBAI_INFRASTRUCTURE,35,0.76,66.83,48.57,22.86
2024,11,DUBAI_LUXURY_REAL_ESTATE,38,0.15,56.55,31.58,18.42
2024,11,DUBAI_PROPERTY_PRICES,45,1.11,75.56,44.44,11.11
2024,11,DUBAI_RENTAL_MARKET,40,0.67,86.38,47.5,17.5
2024,11,DUBAI_TOURISM,32,1.09,81.28,53.12,21.88
2024,11,EXPO2020_DUBAI,45,1.64,74.51,53.33,15.56
2024,11,GOLDEN_VISA_UAE,25,1.15,90.52,60.0,20.0
2024,11,OFFPLAN_SALES_UAE,25,2.15,81.8,72.0,12.0
2024,11,PROPTECH_UAE,39,1.9,65.97,66.67,10.26
2024,11,REITS_UAE,41,0.59,70.15,43.9,19.51
2024,11,SUSTAINABLE_BUILDINGS_UAE,43,1.46,83.49,55.81,13.95
2024,11,UAE_CRYPTO_REGULATION,47,1.16,75.6,57.45,19.15
2024,11,UAE_ECONOMY_GROWTH,40,0.98,78.35,50.0,15.0
2024,11,UAE_FINTECH,51,1.13,83.18,52.94,19.61
2024,11,UAE_MORTGAGE_MARKET,38,0.65,75.05,52.63,23.68
2024,11,UAE_PROPERTY_INVESTMENT,36,0.8,67.14,36.11,13.89
2024,11,UAE_REAL_ESTATE_MARKET,35,1.54,80.8,48.57,11.43
2024,12,AFFORDABLE_HOUSING_UAE,46,0.3,76.83,43.48,19.57
2024,12,ARAMCO_UAE_OIL,51,1.14,75.53,62.75,17.65
2024,12,DLD_TRANSACTIONS,45,0.21,79.51,40.0,24.44
2024,12,DUBAI_INFRASTRUCTURE,43,1.2,86.77,51.16,13.95
2024,12,DUBAI_LUXURY_REAL_ESTATE,43,0.79,83.19,41.86,13.95
2024,12,DUBAI_PROPERTY_PRICES,41,0.3,64.41,39.02,17.07
2024,12,DUBAI_RENTAL_MARKET,48,1.19,78.42,50.0,10.42
2024,12,DUBAI_TOURISM,43,0.95,84.91,51.16,20.93
2024,12,EXPO2020_DUBAI,42,0.58,78.0,33.33,21.43
2024,12,GOLDEN_VISA_UAE,48,1.49,77.52,56.25,8.33
2024,12,OFFPLAN_SALES_UAE,42,0.66,76.71,52.38,21.43
2024,12,PROPTECH_UAE,49,1.36,85.51,57.14,14.29
2024,12,REITS_UAE,48,0.78,63.54,45.83,20.83
2024,12,SUSTAINABLE_BUILDINGS_UAE,44,1.02,77.34,54.55,20.45
2024,12,UAE_CRYPTO_REGULATION,41,0.96,75.1,51.22,14.63
2024,12,UAE_ECONOMY_GROWTH,42,0.35,64.95,42.86,30.95
2024,12,UAE_FINTECH,42,1.27,91.12,50.0,16.67
2024,12,UAE_MORTGAGE_MARKET,44,1.08,89.05,52.27,18.18
2024,12,UAE_PROPERTY_INVESTMENT,54,0.89,68.83,44.44,16.67
2024,12,UAE_REAL_ESTATE_MARKET,39,0.37,74.31,30.77,12.82
