record_id,report_date,year,month,quarter,developer_id,developer_name,total_bookings_units,total_booking_value_aed,revenue_recognized_aed,cost_of_goods_sold_aed,gross_profit_aed,gross_margin_pct,operating_expenses_aed,ebitda_aed,ebitda_margin_pct,collections_aed,collection_rate_pct,escrow_balance_aed,receivables_aed,cancellations_units,cancellation_rate_pct,construction_spend_aed,land_cost_aed,marketing_spend_aed,avg_selling_price_aed,units_handed_over,dld_fees_collected_aed
FIN001392,2024-10-01,2024,10,Q4,DEV0012,Tiger Properties,39,45272136,38260107,27424257,10835849,28.32,5180969,5654880,14.78,29392897,76.82,10912772,7948559,3,7.69,20615278,6512569,1843537,1160824,82,1530404
FIN001393,2024-10-01,2024,10,Q4,DEV0013,Imtiaz Developments,30,48771030,45589978,25285915,20304062,44.54,6537834,13766228,30.2,34162474,74.93,12978424,9441973,3,10.0,18064028,4531604,1733012,1625701,9,1823599
FIN001394,2024-10-01,2024,10,Q4,DEV0014,Select Group,52,87033700,80946669,47147089,33799579,41.76,12218132,21581447,26.66,61993000,76.58,20791800,14521271,4,7.69,39644968,13723815,2004337,1673725,16,3237866
FIN001395,2024-10-01,2024,10,Q4,DEV0015,Reportage Properties,27,50372091,43271477,28037738,15233738,35.21,5991451,9242287,21.36,26143548,60.42,9031699,9415142,2,7.41,22741587,4474407,2310722,1865633,3,1730859
FIN001396,2024-10-01,2024,10,Q4,DEV0016,Samana Developers,15,10950300,9771673,6051192,3720480,38.07,1337796,2382684,24.38,7041182,72.06,1557034,1191493,1,6.67,4246182,845579,211894,730020,80,390866
FIN001397,2024-10-01,2024,10,Q4,DEV0017,Object 1,2,2619316,2288518,1263250,1025267,44.8,266053,759214,33.17,1538372,67.22,451062,371941,0,0.0,908090,294654,114789,1309658,38,91540
FIN001398,2024-10-01,2024,10,Q4,DEV0018,Majid Al Futtaim,102,210740670,191052230,109515404,81536825,42.68,28537992,52998833,27.74,123511742,64.65,49302199,33501342,5,4.9,85640351,24082872,6391976,2066085,16,7642089
FIN001399,2024-10-01,2024,10,Q4,DEV0019,Dubai Properties,82,110544692,100769933,68031316,32738616,32.49,16538975,16199641,16.08,61951519,61.48,22653136,20120213,5,6.1,48817140,15543330,4284432,1348106,81,4030797
FIN001400,2024-10-01,2024,10,Q4,DEV0020,Meydan Group,82,151048592,134032335,78817690,55214644,41.2,14546998,40667646,30.34,90329131,67.39,38808675,29417640,4,4.88,62932149,15689691,7934678,1842056,3,5361293
FIN001401,2024-11-01,2024,11,Q4,DEV0001,Emaar Properties,73,174089232,151765784,85245330,66520453,43.83,21695566,44824887,29.54,120064648,79.11,41111833,23665505,3,4.11,76049360,16015125,8756825,2384784,11,6070631
FIN001402,2024-11-01,2024,11,Q4,DEV0002,DAMAC Properties,92,230728916,210314514,146748280,63566233,30.22,31499876,32066357,15.25,160161023,76.15,39326970,51240648,5,5.43,104804793,20545451,6192837,2507923,17,8412580
FIN001403,2024-11-01,2024,11,Q4,DEV0003,Aldar Properties,68,164703140,142020626,84231649,57788976,40.69,17390239,40398737,28.45,109326981,76.98,35724765,27064753,5,7.35,64544160,11887982,4344656,2422105,4,5680825
FIN001404,2024-11-01,2024,11,Q4,DEV0004,Nakheel,61,144583359,131204123,73730791,57473331,43.8,17909079,39564252,30.15,87234772,66.49,37032085,20623278,5,8.2,51796324,15560960,6176160,2370219,16,5248164
FIN001405,2024-11-01,2024,11,Q4,DEV0005,Meraas,33,58121283,47895165,28201782,19693382,41.12,7817388,11875994,24.8,35009821,73.1,7822405,11201234,2,6.06,25067154,5376524,1227179,1761251,15,1915806
FIN001406,2024-11-01,2024,11,Q4,DEV0006,Sobha Realty,73,139525703,124027297,83237971,40789325,32.89,16697201,24092124,19.42,96296379,77.64,34792224,15722389,8,10.96,66056474,20408742,7120276,1911311,6,4961091
FIN001407,2024-11-01,2024,11,Q4,DEV0007,Azizi Developments,58,87156426,81984611,54797277,27187333,33.16,13788003,13399330,16.34,54005961,65.87,18071593,11797269,6,10.34,46235579,15100364,4371583,1502697,42,3279384
FIN001408,2024-11-01,2024,11,Q4,DEV0008,Danube Properties,58,85053520,78456085,55175903,23280181,29.67,11777449,11502732,14.66,64635415,82.38,14188938,9125793,4,6.9,39168385,9386778,3368577,1466440,41,3138243
FIN001409,2024-11-01,2024,11,Q4,DEV0009,Binghatti,29,36342829,31982342,19414705,12567636,39.3,4160437,8407199,26.29,24019927,75.1,6176746,7505266,1,3.45,15644952,5241487,1762135,1253201,40,1279293
FIN001410,2024-11-01,2024,11,Q4,DEV0010,Ellington Properties,52,62119148,56427838,34289491,22138346,39.23,6715001,15423345,27.33,36244002,64.23,13157034,5724273,3,5.77,24938693,5522008,3253625,1194599,17,2257113
FIN001411,2024-11-01,2024,11,Q4,DEV0011,RAK Properties,41,58993096,48832328,33464564,15367763,31.47,8198327,7169436,14.68,34273445,70.19,13294614,7067177,2,4.88,26739386,5538475,2244242,1438856,5,1953293
FIN001412,2024-11-01,2024,11,Q4,DEV0012,Tiger Properties,37,28452704,25921954,18558629,7363324,28.41,4193717,3169607,12.23,21183055,81.72,4915112,5157968,1,2.7,13594576,3367172,1512928,768992,12,1036878
FIN001413,2024-11-01,2024,11,Q4,DEV0013,Imtiaz Developments,47,98176326,81367605,52103964,29263640,35.96,11362070,17901570,22.0,67356273,82.78,22119775,11836446,1,2.13,40549134,13400472,2617493,2088858,33,3254704
FIN001414,2024-11-01,2024,11,Q4,DEV0014,Select Group,40,46716040,38770799,24805759,13965039,36.02,4887499,9077540,23.41,23537524,60.71,10271996,6517994,2,5.0,21738809,5037341,1271855,1167901,40,1550831
FIN001415,2024-11-01,2024,11,Q4,DEV0015,Reportage Properties,29,21840799,17830317,12621768,5208548,29.21,2085696,3122852,17.51,12550505,70.39,2799788,4388482,3,10.34,10441790,2497801,966592,753131,8,713212
FIN001416,2024-11-01,2024,11,Q4,DEV0016,Samana Developers,-5,-4360415,-3635757,-2123086,-1512670,41.61,-567976,-944694,-94469400.0,-2946040,-294604000.0,-1024888,-639526,0,0.0,-1824466,-570576,-150171,872083,24,-145430
FIN001417,2024-11-01,2024,11,Q4,DEV0017,Object 1,25,27175800,25647978,17371839,8276138,32.27,4591888,3684250,14.36,18990276,74.04,5218815,4839030,1,4.0,13268136,2592096,940344,1087032,14,1025919
FIN001418,2024-11-01,2024,11,Q4,DEV0018,Majid Al Futtaim,76,178657228,161321730,108554753,52766976,32.71,21838417,30928559,19.17,136870020,84.84,40195821,31962938,2,2.63,95479944,27182598,8477221,2350753,6,6452869
FIN001419,2024-11-01,2024,11,Q4,DEV0019,Dubai Properties,98,247114056,207506929,129967150,77539778,37.37,22576541,54963237,26.49,157196648,75.75,59710211,48756717,3,3.06,91777220,37004082,9894956,2521572,1,8300277
FIN001420,2024-11-01,2024,11,Q4,DEV0020,Meydan Group,77,123949826,108513405,71513750,36999654,34.1,12664802,24334852,22.43,67488718,62.19,30114618,26514675,5,6.49,56605110,13774910,4147701,1609738,6,4340536
FIN001421,2024-12-01,2024,12,Q4,DEV0001,Emaar Properties,77,160958028,139411185,79009859,60401325,43.33,18636077,41765248,29.96,96179175,68.99,37464283,20525593,4,5.19,64231450,20313001,5022620,2090364,7,5576447
FIN001422,2024-12-01,2024,12,Q4,DEV0002,DAMAC Properties,85,176284050,145747643,86363187,59384455,40.74,19152101,40232354,27.6,113658833,77.98,25868121,30958473,3,3.53,76090145,18797947,6840679,2073930,60,5829905
FIN001423,2024-12-01,2024,12,Q4,DEV0003,Aldar Properties,82,161341642,151300269,104795599,46504669,30.74,24276982,22227687,14.69,103422986,68.36,35589920,22396917,7,8.54,76342433,22562598,7613388,1967581,0,6052010
FIN001424,2024-12-01,2024,12,Q4,DEV0004,Nakheel,78,170546220,153082292,91360395,61721896,40.32,20701616,41020280,26.8,125491436,81.98,40445927,33155265,4,5.13,68805133,27318698,6390376,2186490,36,6123291
FIN001425,2024-12-01,2024,12,Q4,DEV0005,Meraas,42,96198648,87511498,48180436,39331061,44.94,11837197,27493864,31.42,59259791,67.72,23403433,20411973,3,7.14,35491555,15687607,2313067,2290444,24,3500459
FIN001426,2024-12-01,2024,12,Q4,DEV0006,Sobha Realty,72,152174160,135183849,74527334,60656514,44.87,21509271,39147243,28.96,113697985,84.11,29495232,14380654,4,5.56,61441786,14580797,6827002,2113530,19,5407353
FIN001427,2024-12-01,2024,12,Q4,DEV0007,Azizi Developments,56,92537928,76828484,55118812,21709671,28.26,7899843,13809828,17.97,62303885,81.09,16316045,16234334,3,5.36,40740819,8317162,1740567,1652463,19,3073139
FIN001428,2024-12-01,2024,12,Q4,DEV0008,Danube Properties,67,94642324,88754511,51060736,37693774,42.47,9080259,28613515,32.24,55014724,61.99,15406455,19182977,7,10.45,43823216,12396595,4097619,1412572,8,3550180
FIN001429,2024-12-01,2024,12,Q4,DEV0009,Binghatti,45,70035435,58338637,36414314,21924322,37.58,6939808,14984514,25.69,38189984,65.46,11009575,9508348,3,6.67,30986887,8891685,1891801,1556343,40,2333545
FIN001430,2024-12-01,2024,12,Q4,DEV0010,Ellington Properties,28,34825840,30643388,19003849,11639538,37.98,3642506,7997032,26.1,18723292,61.1,7169062,6541391,2,7.14,16304378,5397377,1195791,1243780,6,1225735
FIN001431,2024-12-01,2024,12,Q4,DEV0011,RAK Properties,49,81924717,68680825,48653033,20027791,29.16,11973785,8054006,11.73,46229063,67.31,11626309,14976046,4,8.16,42586020,13563787,1702266,1671933,22,2747233
FIN001432,2024-12-01,2024,12,Q4,DEV0012,Tiger Properties,24,25090992,20267750,12135073,8132676,40.13,3038544,5094132,25.13,15276474,75.37,5854587,3825598,0,0.0,10210993,2217042,1118545,1045458,21,810710
FIN001433,2024-12-01,2024,12,Q4,DEV0013,Imtiaz Developments,55,61218575,54042371,38714947,15327423,28.36,9270196,6057227,11.21,33071223,61.19,9685089,12164141,2,3.64,27708903,10396165,1933098,1113065,100,2161694
FIN001434,2024-12-01,2024,12,Q4,DEV0014,Select Group,56,79984632,66664707,38580711,28083995,42.13,8996675,19087320,28.63,55559944,83.34,15905867,16119864,6,10.71,33529044,8986131,3101666,1428297,19,2666588
FIN001435,2024-12-01,2024,12,Q4,DEV0015,Reportage Properties,26,14579006,12048524,7216453,4832070,40.11,2092423,2739647,22.74,8977571,74.51,2152049,1355146,1,3.85,5103701,1363659,653321,560731,68,481940
FIN001436,2024-12-01,2024,12,Q4,DEV0016,Samana Developers,-1,-973499,-789684,-479133,-310550,39.33,-113214,-197336,-19733600.0,-522772,-52277200.0,-155825,-192122,0,0.0,-369627,-111976,-34154,973499,31,-31587
FIN001437,2024-12-01,2024,12,Q4,DEV0017,Object 1,23,27312592,22115467,12251057,9864409,44.6,3720043,6144366,27.78,18533639,83.8,5788786,3141517,1,4.35,8604279,2105171,821227,1187504,8,884618
FIN001438,2024-12-01,2024,12,Q4,DEV0018,Majid Al Futtaim,80,200108880,162411378,101398366,61013011,37.57,20874415,40138596,24.71,113033002,69.6,36320063,38669166,9,11.25,76184669,18367934,4527129,2501361,12,6496455
FIN001439,2024-12-01,2024,12,Q4,DEV0019,Dubai Properties,83,177928594,157119381,111126660,45992720,29.27,17831063,28161657,17.92,111425751,70.92,40842291,25988532,8,9.64,93232705,14010196,7713716,2143718,42,6284775
FIN001440,2024-12-01,2024,12,Q4,DEV0020,Meydan Group,88,205222600,172245979,110503296,61742682,35.85,30543452,31199230,18.11,143397631,83.25,42225512,23180352,5,5.68,85817657,26287744,8987342,2332075,25,6889839
FIN001441,2025-01-01,2025,1,Q1,DEV0001,Emaar Properties,69,140458401,120970670,79882738,41087931,33.97,18569126,22518805,18.62,80902430,66.88,30671217,19740147,4,5.8,70728567,19312765,2709801,2035629,54,4838826
FIN001442,2025-01-01,2025,1,Q1,DEV0002,DAMAC Properties,82,218952300,198448139,139019215,59428923,29.95,27482901,31946022,16.1,141585896,71.35,59391798,25880130,4,4.88,118659108,20143574,7845661,2670150,34,7937925
FIN001443,2025-01-01,2025,1,Q1,DEV0003,Aldar Properties,73,176325295,153694962,108203119,45491842,29.6,21469268,24022574,15.63,94361445,61.4,35434866,22337259,7,9.59,80640312,18446028,7181123,2415415,6,6147798
FIN001444,2025-01-01,2025,1,Q1,DEV0004,Nakheel,87,188047368,160500082,98112154,62387927,38.87,27060438,35327489,22.01,111775402,69.64,45719122,26919745,9,10.34,75507892,27510967,4230344,2161464,25,6420003
FIN001445,2025-01-01,2025,1,Q1,DEV0005,Meraas,113,247973415,200611260,136845106,63766153,31.79,35785867,27980286,13.95,126637339,63.13,53299298,35757658,13,11.5,118822290,33827267,4729342,2194455,179,8024450
FIN001446,2025-01-01,2025,1,Q1,DEV0006,Sobha Realty,60,127252020,110148002,63886785,46261216,42.0,18049997,28211219,25.61,66139212,60.05,31835132,17384165,6,10.0,57164354,19961964,6479329,2120867,76,4405920
FIN001447,2025-01-01,2025,1,Q1,DEV0007,Azizi Developments,20,37949280,32012015,21453412,10558602,32.98,4132348,6426254,20.07,27059172,84.53,7204712,7152104,1,5.0,16032247,6192420,1231655,1897464,30,1280480
FIN001448,2025-01-01,2025,1,Q1,DEV0008,Danube Properties,15,29615340,28085361,18648024,9437336,33.6,4619836,4817500,17.15,18295968,65.14,4823775,3587923,0,0.0,13722829,3428176,1083008,1974356,43,1123414
FIN001449,2025-01-01,2025,1,Q1,DEV0009,Binghatti,29,51599207,42962673,25937440,17025232,39.63,5479006,11546226,26.88,29738909,69.22,6630348,6650585,2,6.9,19869947,4356430,2561090,1779283,39,1718506
FIN001450,2025-01-01,2025,1,Q1,DEV0010,Ellington Properties,45,84864285,72441766,45370660,27071105,37.37,9074887,17996218,24.84,60103824,82.97,16562231,8888049,2,4.44,37710030,12892362,1591248,1885873,5,2897670
FIN001451,2025-01-01,2025,1,Q1,DEV0011,RAK Properties,41,69319356,64837937,38705891,26132045,40.3,10581598,15550447,23.98,49755363,76.74,19160685,14892777,2,4.88,30243490,10155934,3227697,1690716,28,2593517
FIN001452,2025-01-01,2025,1,Q1,DEV0012,Tiger Properties,14,18308584,15907030,10749825,5157204,32.42,2123239,3033965,19.07,10531367,66.21,2882896,1968713,1,7.14,7895017,2675595,809043,1307756,3,636281
FIN001453,2025-01-01,2025,1,Q1,DEV0013,Imtiaz Developments,32,49217248,41964610,29599091,12365518,29.47,4558603,7806915,18.6,30466139,72.6,7398525,9044260,1,3.12,21237835,6118961,1047997,1538039,24,1678584
FIN001454,2025-01-01,2025,1,Q1,DEV0014,Select Group,37,71165171,56984657,36634033,20350623,35.71,8195738,12154885,21.33,47389319,83.16,12641241,12005317,1,2.7,25983412,9184134,2770296,1923383,7,2279386
FIN001455,2025-01-01,2025,1,Q1,DEV0015,Reportage Properties,2,2222422,2023400,1430304,593095,29.31,267306,325789,16.1,1242689,61.42,424448,214723,0,0.0,1004656,278897,82609,1111211,23,80936
FIN001456,2025-01-01,2025,1,Q1,DEV0016,Samana Developers,-13,-6140095,-5541844,-3521473,-2020370,36.46,-824758,-1195612,-119561200.0,-4703055,-470305500.0,-1226911,-595433,-1,-100.0,-3057783,-733230,-170733,472315,26,-221673
FIN001457,2025-01-01,2025,1,Q1,DEV0017,Object 1,3,2596215,2362218,1449675,912542,38.63,352689,559853,23.7,1488059,62.99,588653,302225,0,0.0,1145635,312665,126217,865405,22,94488
FIN001458,2025-01-01,2025,1,Q1,DEV0018,Majid Al Futtaim,80,85519840,79884606,49820288,30064317,37.63,10940743,19123574,23.94,49574602,62.06,21731779,9264925,9,11.25,42295499,15654135,4317415,1068998,10,3195384
FIN001459,2025-01-01,2025,1,Q1,DEV0019,Dubai Properties,81,177127722,160020414,110422259,49598154,30.99,17087161,32510993,20.32,104431137,65.26,31220665,39535579,7,8.64,87032492,13403118,8886195,2186762,11,6400816
FIN001460,2025-01-01,2025,1,Q1,DEV0020,Meydan Group,75,149906925,126885213,88628379,38256833,30.15,21253242,17003591,13.4,103868238,81.86,24278271,15061681,8,10.67,78667050,17501638,2939188,1998759,2,5075408
FIN001461,2025-02-01,2025,2,Q1,DEV0001,Emaar Properties,78,190982766,158132899,94647595,63485303,40.15,19030352,44454951,28.11,114369057,72.32,36647612,22441866,8,10.26,76093959,17380574,6935539,2448497,29,6325315
FIN001462,2025-02-01,2025,2,Q1,DEV0002,DAMAC Properties,77,170766519,141058002,96058402,44999599,31.9,24470367,20529232,14.55,119294487,84.57,27409314,29247950,4,5.19,78890115,13468375,6471628,2217747,29,5642320
FIN001463,2025-02-01,2025,2,Q1,DEV0003,Aldar Properties,84,134165724,114473176,66112999,48360176,42.25,12982624,35377552,30.9,68684526,60.0,29363699,22662400,4,4.76,52531046,12708947,6340864,1597211,53,4578927
FIN001464,2025-02-01,2025,2,Q1,DEV0004,Nakheel,83,162885923,151707219,94607523,57099695,37.64,24990296,32109399,21.17,106144373,69.97,27417887,34734233,9,10.84,84464396,24995158,5560614,1962481,38,6068288
FIN001465,2025-02-01,2025,2,Q1,DEV0005,Meraas,66,169503840,143562384,91419790,52142593,36.32,19332913,32809680,22.85,92196999,64.22,39636911,31143270,5,7.58,65411900,27514305,6358669,2568240,50,5742495
FIN001466,2025-02-01,2025,2,Q1,DEV0006,Sobha Realty,75,182327175,172298087,121210966,51087120,29.65,17559482,33527638,19.46,104336152,60.56,50479881,21040042,7,9.33,108638887,25553836,7224902,2431029,37,6891923
FIN001467,2025-02-01,2025,2,Q1,DEV0007,Azizi Developments,31,49301005,39712571,23709178,16003392,40.3,5041138,10962254,27.6,25338681,63.81,11038284,6977342,3,9.68,18156172,7164070,2096127,1590355,39,1588502
FIN001468,2025-02-01,2025,2,Q1,DEV0008,Danube Properties,37,46653411,43922019,24780288,19141730,43.58,4886132,14255598,32.46,27548605,62.72,10207857,7920513,3,8.11,21853684,7368187,1873061,1260903,7,1756880
FIN001469,2025-02-01,2025,2,Q1,DEV0009,Binghatti,34,63098900,53409610,34696572,18713037,35.04,7922852,10790185,20.2,36610363,68.55,8585913,9406464,2,5.88,25271403,8665771,2545276,1855850,6,2136384
FIN001470,2025-02-01,2025,2,Q1,DEV0010,Ellington Properties,7,11535713,10426107,5792031,4634075,44.45,1261200,3372875,32.35,6404440,61.43,2601349,2067550,0,0.0,4696120,1467495,339732,1647959,17,417044
FIN001471,2025-02-01,2025,2,Q1,DEV0011,RAK Properties,43,90123356,85013248,55183126,29830121,35.09,8644285,21185836,24.92,55513123,65.3,20380182,17896462,5,11.63,45936977,7358656,3843843,2095892,116,3400529
FIN001472,2025-02-01,2025,2,Q1,DEV0012,Tiger Properties,77,95872854,87191155,61385867,25805287,29.6,13873279,11932008,13.68,65325125,74.92,17027197,20841660,6,7.79,45551850,14985586,4731338,1245102,44,3487646
FIN001473,2025-02-01,2025,2,Q1,DEV0013,Imtiaz Developments,33,57262623,49804971,31066266,18738704,37.62,7343932,11394772,22.88,34807985,69.89,8633085,10932425,2,6.06,22965057,8658325,1715108,1735231,83,1992198
FIN001474,2025-02-01,2025,2,Q1,DEV0014,Select Group,35,67814110,63977213,36089805,27887407,43.59,8611068,19276339,30.13,41975798,65.61,13811048,8830354,3,8.57,29818800,9363016,3330013,1937546,14,2559088
FIN001475,2025-02-01,2025,2,Q1,DEV0015,Reportage Properties,32,26145728,22353162,15403884,6949277,31.09,2639713,4309564,19.28,15648489,70.01,3587884,3929142,3,9.38,12107618,3445534,763936,817054,8,894126
FIN001476,2025-02-01,2025,2,Q1,DEV0016,Samana Developers,11,8761027,7989484,4563929,3425554,42.88,878925,2546629,31.87,5122266,64.11,1585716,841409,0,0.0,3539245,1415345,223173,796457,35,319579
FIN001477,2025-02-01,2025,2,Q1,DEV0017,Object 1,43,32388503,29487302,20753128,8734173,29.62,4459219,4274954,14.5,22138183,75.08,6766531,3004987,3,6.98,18112949,2983539,716416,753221,33,1179492
FIN001478,2025-02-01,2025,2,Q1,DEV0018,Majid Al Futtaim,78,156362466,137865627,79338245,58527381,42.45,17439828,41087553,29.8,110272729,79.99,32901587,28018800,8,10.26,70267004,26560467,7915556,2004647,7,5514625
FIN001479,2025-02-01,2025,2,Q1,DEV0019,Dubai Properties,118,215685828,203299194,129611744,73687449,36.25,32566961,41120488,20.23,130767568,64.32,33432654,37510296,4,3.39,112594264,23857171,7793903,1827846,16,8131967
FIN001480,2025-02-01,2025,2,Q1,DEV0020,Meydan Group,96,190352928,172753938,107870624,64883313,37.56,21539269,43344044,25.09,113553087,65.73,34284678,31575643,11,11.46,88132949,31435978,7241876,1982843,48,6910157
FIN001481,2025-03-01,2025,3,Q1,DEV0001,Emaar Properties,66,151218672,142903691,82453015,60450675,42.3,19610363,40840312,28.58,85935494,60.14,29603134,28332451,7,10.61,58393211,18667803,8572411,2291192,28,5716147
FIN001482,2025-03-01,2025,3,Q1,DEV0002,DAMAC Properties,75,116503275,107932356,73452635,34479720,31.95,17687242,16792478,15.56,83667921,77.52,29974819,11547175,4,5.33,52887422,14974840,2539307,1553377,9,4317294
FIN001483,2025-03-01,2025,3,Q1,DEV0003,Aldar Properties,90,215195940,190389805,128132679,62257125,32.7,21183766,41073359,21.57,161146804,84.64,43280260,22979623,6,6.67,102292597,34733249,10311070,2391066,41,7615592
FIN001484,2025-03-01,2025,3,Q1,DEV0004,Nakheel,65,144216085,125592816,79163145,46429670,36.97,19322891,27106779,21.58,88406059,70.39,28995915,29074638,6,9.23,63473881,11276995,5064061,2218709,3,5023712
FIN001485,2025-03-01,2025,3,Q1,DEV0005,Meraas,63,147591738,137897479,91582122,46315356,33.59,19959316,26356040,19.11,85350907,61.89,37526362,32257577,3,4.76,71954609,23946609,2821298,2342726,2,5515899
FIN001486,2025-03-01,2025,3,Q1,DEV0006,Sobha Realty,75,157584525,141370733,85006953,56363779,39.87,23665942,32697837,23.13,100195719,70.87,28066932,30610165,4,5.33,76048352,21550520,5497371,2101127,10,5654829
FIN001487,2025-03-01,2025,3,Q1,DEV0007,Azizi Developments,33,36475230,33271939,19391808,13880130,41.72,4613336,9266794,27.85,21807634,65.54,7486233,8124488,1,3.03,15535146,2967766,1623504,1105310,34,1330877
FIN001488,2025-03-01,2025,3,Q1,DEV0008,Danube Properties,40,63411800,50745959,33846380,16899578,33.3,5527588,11371990,22.41,41821999,82.41,14888644,11574210,1,2.5,24636840,9961659,2519303,1585295,26,2029838
FIN001489,2025-03-01,2025,3,Q1,DEV0009,Binghatti,56,80813824,64764161,38788786,25975374,40.11,7904359,18071015,27.9,48160779,74.36,10022559,15951993,3,5.36,30113627,7958747,2968115,1443104,1,2590566
FIN001490,2025-03-01,2025,3,Q1,DEV0010,Ellington Properties,67,97259880,81679105,56270459,25408645,31.11,10209122,15199523,18.61,49253509,60.3,23579160,11740228,7,10.45,41566995,14017198,3268379,1451640,33,3267164
FIN001491,2025-03-01,2025,3,Q1,DEV0011,RAK Properties,35,58723945,51647759,36989742,14658016,28.38,7289847,7368169,14.27,39714573,76.9,9992340,10553324,3,8.57,29841846,4620131,2428235,1677827,1,2065910
FIN001492,2025-03-01,2025,3,Q1,DEV0012,Tiger Properties,14,23274230,21653309,14138925,7514383,34.7,3446085,4068298,18.79,13976784,64.55,6298646,2194346,0,0.0,9964355,3615224,1267348,1662445,0,866132
FIN001493,2025-03-01,2025,3,Q1,DEV0013,Imtiaz Developments,39,47103342,43545209,27371474,16173734,37.14,7284720,8889014,20.41,30351243,69.7,9865764,10228488,3,7.69,20309945,4307984,1464493,1207778,13,1741808
FIN001494,2025-03-01,2025,3,Q1,DEV0014,Select Group,48,56701968,47632006,32877294,14754711,30.98,7247119,7507592,15.76,33826529,71.02,8289444,7858996,5,10.42,23493244,9136295,2352025,1181291,27,1905280
FIN001495,2025-03-01,2025,3,Q1,DEV0015,Reportage Properties,37,29086773,23664129,13892870,9771258,41.29,2688475,7082783,29.93,18351828,77.55,4746325,4765368,2,5.41,10418473,2236779,635930,786129,0,946565
FIN001496,2025-03-01,2025,3,Q1,DEV0016,Samana Developers,16,15191216,12324909,8122507,4202401,34.1,2025569,2176832,17.66,9854219,79.95,2033952,2971591,0,0.0,6922044,1357498,471372,949451,32,492996
FIN001497,2025-03-01,2025,3,Q1,DEV0017,Object 1,27,14051583,11264338,7614782,3649555,32.4,1374840,2274715,20.19,7680501,68.18,1744177,2188264,1,3.7,6719218,1719386,295025,520429,22,450573
FIN001498,2025-03-01,2025,3,Q1,DEV0018,Majid Al Futtaim,74,154349940,141124529,100833624,40290904,28.55,18361052,21929852,15.54,97610433,69.17,22740404,30108534,5,6.76,87674051,14200775,4403247,2085810,32,5644981
FIN001499,2025-03-01,2025,3,Q1,DEV0019,Dubai Properties,74,152838490,128554506,76341419,52213086,40.62,17583439,34629647,26.94,102280660,79.56,28865887,19313176,7,9.46,55250208,18427339,5120399,2065385,10,5142180
FIN001500,2025-03-01,2025,3,Q1,DEV0020,Meydan Group,78,153180924,125090138,71303036,53787101,43.0,15803126,37983975,30.37,76168355,60.89,36242717,19810826,5,6.41,59862758,20450983,3203270,1963858,14,5003605
FIN001501,2025-04-01,2025,4,Q2,DEV0001,Emaar Properties,69,148331163,123983967,85459436,38524530,31.07,13729116,24795414,20.0,90981609,73.38,35848693,25543994,3,4.35,68393251,15536422,3726706,2149727,7,4959358
FIN001502,2025-04-01,2025,4,Q2,DEV0002,DAMAC Properties,83,147343260,138154523,90156397,47998125,34.74,13943957,34054168,24.65,110194861,79.76,41123085,15068001,9,10.84,80073761,26894989,5284027,1775220,3,5526180
FIN001503,2025-04-01,2025,4,Q2,DEV0003,Aldar Properties,88,140252112,126964354,77138873,49825480,39.24,21493495,28331985,22.31,105618844,83.19,22731583,24618856,6,6.82,63499649,20479593,3646643,1593774,42,5078574
FIN001504,2025-04-01,2025,4,Q2,DEV0004,Nakheel,47,104392734,96921755,57708975,39212779,40.46,10544273,28668506,29.58,64263341,66.3,22472593,16731360,3,6.38,51052648,13638872,4154051,2221122,40,3876870
FIN001505,2025-04-01,2025,4,Q2,DEV0005,Meraas,101,186961302,159334887,110033570,49301316,30.94,17931252,31370064,19.69,131585321,82.58,36350747,20195226,9,8.91,90973245,21831049,5311271,1851102,52,6373395
FIN001506,2025-04-01,2025,4,Q2,DEV0006,Sobha Realty,91,204297093,188020037,108942282,79077754,42.06,27610871,51466883,27.37,114014338,60.64,48823283,33997920,5,5.49,77925400,21007471,8451390,2245023,14,7520801
FIN001507,2025-04-01,2025,4,Q2,DEV0007,Azizi Developments,8,13392320,11113366,6751431,4361934,39.25,1482262,2879672,25.91,8228893,74.05,2579427,2054561,0,0.0,4832792,1427983,512305,1674040,56,444534
FIN001508,2025-04-01,2025,4,Q2,DEV0008,Danube Properties,36,51295248,45600154,27131830,18468323,40.5,7991448,10476875,22.98,30210213,66.25,7608627,8083869,3,8.33,20551637,5884944,927117,1424868,25,1824006
FIN001509,2025-04-01,2025,4,Q2,DEV0009,Binghatti,39,55997487,49609558,33102774,16506783,33.27,8073068,8433715,17.0,35150374,70.85,7741672,8301922,4,10.26,26727778,6047861,1802227,1435833,62,1984382
FIN001510,2025-04-01,2025,4,Q2,DEV0010,Ellington Properties,35,41069910,36424254,25716192,10708061,29.4,4217164,6490897,17.82,22953543,63.02,10555799,7960166,3,8.57,21841332,5693323,1629309,1173426,1,1456970
FIN001511,2025-04-01,2025,4,Q2,DEV0011,RAK Properties,44,57563044,53776421,34535579,19240841,35.78,6860738,12380103,23.02,36457579,67.79,11284306,10725386,5,11.36,30078976,4468247,2882085,1308251,0,2151056
FIN001512,2025-04-01,2025,4,Q2,DEV0012,Tiger Properties,24,32155152,29900315,17316861,12583453,42.08,3840677,8742776,29.24,23121489,77.33,6039077,4488198,2,8.33,12794867,4771456,946360,1339798,32,1196012
